t,ferr
1.254000,-0.02663050
1.255000,-0.02659849
1.256000,-0.02721189
1.257000,-0.02732319
1.258000,-0.02706287
1.259000,-0.02717455
1.260000,-0.02755844
1.261000,-0.02757428
1.262000,-0.02805122
1.263000,-0.02782277
1.264000,-0.02828281
1.265000,-0.02821955
1.266000,-0.02832054
1.267000,-0.02851299
1.268000,-0.02902931
1.269000,-0.02881301
1.270000,-0.02862771
1.271000,-0.02883035
1.272000,-0.02901717
1.273000,-0.02891471
1.274000,-0.02895235
1.275000,-0.02901481
1.276000,-0.02953030
1.277000,-0.02942445
1.278000,-0.02961413
1.279000,-0.02985045
1.280000,-0.03010480
1.281000,-0.02985446
1.282000,-0.03014687
1.283000,-0.02948851
1.284000,-0.03014926
1.285000,-0.03027795
1.286000,-0.03041795
1.287000,-0.02994585
1.288000,-0.03074591
1.289000,-0.03064589
1.290000,-0.03089274
1.291000,-0.03082566
1.292000,-0.03089711
1.293000,-0.03070658
1.294000,-0.03142800
1.295000,-0.03117129
1.296000,-0.03085355
1.297000,-0.03147620
1.298000,-0.03148368
1.299000,-0.03175110
1.300000,-0.03227344
1.301000,-0.03173402
1.302000,-0.03150241
1.303000,-0.03200122
1.304000,-0.03243332
1.305000,-0.03199196
1.306000,-0.03212516
1.307000,-0.03198062
1.308000,-0.03208838
1.309000,-0.03246830
1.310000,-0.03238500
1.311000,-0.03301848
1.312000,-0.03237332
1.313000,-0.03268788
1.314000,-0.03254510
1.315000,-0.03263224
1.316000,-0.03305073
1.317000,-0.03309667
1.318000,-0.03335787
1.319000,-0.03373509
1.320000,-0.03333026
1.321000,-0.03333708
1.322000,-0.03372461
1.323000,-0.03335232
1.324000,-0.03358222
1.325000,-0.03356944
1.326000,-0.03395071
1.327000,-0.03427432
1.328000,-0.03371305
1.329000,-0.03382855
1.330000,-0.03408197
1.331000,-0.03423245
1.332000,-0.03426851
1.333000,-0.03430502
1.334000,-0.03446895
1.335000,-0.03491488
1.336000,-0.03428589
1.337000,-0.03492490
1.338000,-0.03470310
1.339000,-0.03476467
1.340000,-0.03469022
1.341000,-0.03522580
1.342000,-0.03458698
1.343000,-0.03479054
1.344000,-0.03482707
1.345000,-0.03476725
1.346000,-0.03534757
1.347000,-0.03599517
1.348000,-0.03519089
1.349000,-0.03500810
1.350000,-0.03510717
1.351000,-0.03559263
1.352000,-0.03554204
1.353000,-0.03550755
1.354000,-0.03609017
1.355000,-0.03586377
1.356000,-0.03591423
1.357000,-0.03541678
1.358000,-0.03603246
1.359000,-0.03553322
1.360000,-0.03597829
1.361000,-0.03645599
1.362000,-0.03553696
1.363000,-0.03638830
1.364000,-0.03604404
1.365000,-0.03582476
1.366000,-0.03643728
1.367000,-0.03666287
1.368000,-0.03614614
1.369000,-0.03644056
1.370000,-0.03681369
1.371000,-0.03682650
1.372000,-0.03670236
1.373000,-0.03641208
1.374000,-0.03677239
1.375000,-0.03658393
1.376000,-0.03638071
1.377000,-0.03652226
1.378000,-0.03652535
1.379000,-0.03662128
1.380000,-0.03737530
1.381000,-0.03671074
1.382000,-0.03697703
1.383000,-0.03713235
1.384000,-0.03741389
1.385000,-0.03758085
1.386000,-0.03750163
1.387000,-0.03726884
1.388000,-0.03759631
1.389000,-0.03754508
1.390000,-0.03753295
1.391000,-0.03724933
1.392000,-0.03752634
1.393000,-0.03752499
1.394000,-0.03719231
1.395000,-0.03763891
1.396000,-0.03744291
1.397000,-0.03789055
1.398000,-0.03757683
1.399000,-0.03766151
1.400000,-0.03767920
1.401000,-0.03787066
1.402000,-0.03804213
1.403000,-0.03788915
1.404000,-0.03796044
1.405000,-0.03761365
1.406000,-0.03767297
1.407000,-0.03822777
1.408000,-0.03779709
1.409000,-0.03809992
1.410000,-0.03789070
1.411000,-0.03815064
1.412000,-0.03842239
1.413000,-0.03782395
1.414000,-0.03798789
1.415000,-0.03842971
1.416000,-0.03861784
1.417000,-0.03829962
1.418000,-0.03848197
1.419000,-0.03829731
1.420000,-0.03807046
1.421000,-0.03787683
1.422000,-0.03835124
1.423000,-0.03793502
1.424000,-0.03800496
1.425000,-0.03842071
1.426000,-0.03874429
1.427000,-0.03812894
1.428000,-0.03820391
1.429000,-0.03778133
1.430000,-0.03802504
1.431000,-0.03819918
1.432000,-0.03798425
1.433000,-0.03867928
1.434000,-0.03837912
1.435000,-0.03850553
1.436000,-0.03801061
1.437000,-0.03831334
1.438000,-0.03922728
1.439000,-0.03812687
1.440000,-0.03870263
1.441000,-0.03828733
1.442000,-0.03860650
1.443000,-0.03843008
1.444000,-0.03833627
1.445000,-0.03844986
1.446000,-0.03873954
1.447000,-0.03815326
1.448000,-0.03840522
1.449000,-0.03850948
1.450000,-0.03832893
1.451000,-0.03863886
1.452000,-0.03803243
1.453000,-0.03844600
1.454000,-0.03840850
1.455000,-0.03841018
1.456000,-0.03872159
1.457000,-0.03878282
1.458000,-0.03843012
1.459000,-0.03839087
1.460000,-0.03813641
1.461000,-0.03835341
1.462000,-0.03873125
1.463000,-0.03831944
1.464000,-0.03823562
1.465000,-0.03818254
1.466000,-0.03834011
1.467000,-0.03871854
1.468000,-0.03811176
1.469000,-0.03857343
1.470000,-0.03823472
1.471000,-0.03875850
1.472000,-0.03816053
1.473000,-0.03853380
1.474000,-0.03805215
1.475000,-0.03786632
1.476000,-0.03799893
1.477000,-0.03856671
1.478000,-0.03849349
1.479000,-0.03845725
1.480000,-0.03805542
1.481000,-0.03811553
1.482000,-0.03814254
1.483000,-0.03808441
1.484000,-0.03799579
1.485000,-0.03795624
1.486000,-0.03767441
1.487000,-0.03808801
1.488000,-0.03799965
1.489000,-0.03849047
1.490000,-0.03833277
1.491000,-0.03814989
1.492000,-0.03824721
1.493000,-0.03786895
1.494000,-0.03763669
1.495000,-0.03797815
1.496000,-0.03796230
1.497000,-0.03793989
1.498000,-0.03774963
1.499000,-0.03788833
1.500000,-0.03761455
1.501000,-0.03761449
1.502000,-0.03757152
1.503000,-0.03743388
1.504000,-0.03758370
1.505000,-0.03752165
1.506000,-0.03708312
1.507000,-0.03749923
1.508000,-0.03725246
1.509000,-0.03740204
1.510000,-0.03749307
1.511000,-0.03745516
1.512000,-0.03750764
1.513000,-0.03726067
1.514000,-0.03737506
1.515000,-0.03728961
1.516000,-0.03683814
1.517000,-0.03713492
1.518000,-0.03677443
1.519000,-0.03695043
1.520000,-0.03675805
1.521000,-0.03708240
1.522000,-0.03684840
1.523000,-0.03618126
1.524000,-0.03658766
1.525000,-0.03649741
1.526000,-0.03664311
1.527000,-0.03643962
1.528000,-0.03689650
1.529000,-0.03677007
1.530000,-0.03640087
1.531000,-0.03625320
1.532000,-0.03651031
1.533000,-0.03640365
1.534000,-0.03639560
1.535000,-0.03629992
1.536000,-0.03650031
1.537000,-0.03650505
1.538000,-0.03611335
1.539000,-0.03647281
1.540000,-0.03622791
1.541000,-0.03609263
1.542000,-0.03613453
1.543000,-0.03575494
1.544000,-0.03586861
1.545000,-0.03571934
1.546000,-0.03589314
1.547000,-0.03576697
1.548000,-0.03539363
1.549000,-0.03537061
1.550000,-0.03551674
1.551000,-0.03524799
1.552000,-0.03522993
1.553000,-0.03517429
1.554000,-0.03475217
1.555000,-0.03518719
1.556000,-0.03491766
1.557000,-0.03485210
1.558000,-0.03495035
1.559000,-0.03511685
1.560000,-0.03458616
1.561000,-0.03462611
1.562000,-0.03461130
1.563000,-0.03454947
1.564000,-0.03448099
1.565000,-0.03464028
1.566000,-0.03427365
1.567000,-0.03472679
1.568000,-0.03421137
1.569000,-0.03450715
1.570000,-0.03414878
1.571000,-0.03380903
1.572000,-0.03397919
1.573000,-0.03396023
1.574000,-0.03363730
1.575000,-0.03375783
1.576000,-0.03371671
1.577000,-0.03363671
1.578000,-0.03308351
1.579000,-0.03321794
1.580000,-0.03318577
1.581000,-0.03352494
1.582000,-0.03299352
1.583000,-0.03339188
1.584000,-0.03286859
1.585000,-0.03318663
1.586000,-0.03233827
1.587000,-0.03316545
1.588000,-0.03235664
1.589000,-0.03237883
1.590000,-0.03293934
1.591000,-0.03247161
1.592000,-0.03196573
1.593000,-0.03195760
1.594000,-0.03257043
1.595000,-0.03219958
1.596000,-0.03227617
1.597000,-0.03215160
1.598000,-0.03196811
1.599000,-0.03125894
1.600000,-0.03159699
1.601000,-0.03159734
1.602000,-0.03153459
1.603000,-0.03119390
1.604000,-0.03109664
1.605000,-0.03140760
1.606000,-0.03071896
1.607000,-0.03126384
1.608000,-0.03096932
1.609000,-0.03069381
1.610000,-0.03028466
1.611000,-0.03070417
1.612000,-0.03045100
1.613000,-0.03010120
1.614000,-0.03017479
1.615000,-0.02995214
1.616000,-0.02987716
1.617000,-0.02997403
1.618000,-0.02978310
1.619000,-0.02961294
1.620000,-0.02974981
1.621000,-0.02924363
1.622000,-0.03003945
1.623000,-0.02967241
1.624000,-0.02898016
1.625000,-0.02913266
1.626000,-0.02929821
1.627000,-0.02894004
1.628000,-0.02865976
1.629000,-0.02896749
1.630000,-0.02853168
1.631000,-0.02864958
1.632000,-0.02854232
1.633000,-0.02842572
1.634000,-0.02802453
1.635000,-0.02847577
1.636000,-0.02818078
1.637000,-0.02781587
1.638000,-0.02817830
1.639000,-0.02816039
1.640000,-0.02751414
1.641000,-0.02754669
1.642000,-0.02747411
1.643000,-0.02729152
1.644000,-0.02745945
1.645000,-0.02637717
1.646000,-0.02723974
1.647000,-0.02699053
1.648000,-0.02712460
1.649000,-0.02676026
1.650000,-0.02616138
1.651000,-0.02642438
1.652000,-0.02616615
1.653000,-0.02632099
1.654000,-0.02563174
1.655000,-0.02592844
1.656000,-0.02616546
1.657000,-0.02554443
1.658000,-0.02571243
1.659000,-0.02535097
1.660000,-0.02535017
1.661000,-0.02520091
1.662000,-0.02511403
1.663000,-0.02525551
1.664000,-0.02528524
1.665000,-0.02454590
1.666000,-0.02470345
1.667000,-0.02447747
1.668000,-0.02454373
1.669000,-0.02481203
1.670000,-0.02450353
1.671000,-0.02371314
1.672000,-0.02413555
1.673000,-0.02391175
1.674000,-0.02405936
1.675000,-0.02370053
1.676000,-0.02353744
1.677000,-0.02337499
1.678000,-0.02321291
1.679000,-0.02322685
1.680000,-0.02308668
1.681000,-0.02282025
1.682000,-0.02260944
1.683000,-0.02259858
1.684000,-0.02199996
1.685000,-0.02225642
1.686000,-0.02213926
1.687000,-0.02221495
1.688000,-0.02166523
1.689000,-0.02204854
1.690000,-0.02206746
1.691000,-0.02177667
1.692000,-0.02124765
1.693000,-0.02155769
1.694000,-0.02081693
1.695000,-0.02101449
1.696000,-0.02125593
1.697000,-0.02080188
1.698000,-0.02016611
1.699000,-0.02069397
1.700000,-0.02067304
1.701000,-0.02008379
1.702000,-0.01975126
1.703000,-0.01968933
1.704000,-0.01989077
1.705000,-0.01962663
1.706000,-0.01945681
1.707000,-0.01910876
1.708000,-0.01872896
1.709000,-0.01915659
1.710000,-0.01866802
1.711000,-0.01894169
1.712000,-0.01857098
1.713000,-0.01881374
1.714000,-0.01863333
1.715000,-0.01820009
1.716000,-0.01838932
1.717000,-0.01780430
1.718000,-0.01802433
1.719000,-0.01772760
1.720000,-0.01762784
1.721000,-0.01754999
1.722000,-0.01729328
1.723000,-0.01691527
1.724000,-0.01626755
1.725000,-0.01719903
1.726000,-0.01668546
1.727000,-0.01666225
1.728000,-0.01670426
1.729000,-0.01626165
1.730000,-0.01640991
1.731000,-0.01606649
1.732000,-0.01559345
1.733000,-0.01626477
1.734000,-0.01555349
1.735000,-0.01535932
1.736000,-0.01556566
1.737000,-0.01505039
1.738000,-0.01494825
1.739000,-0.01497788
1.740000,-0.01444187
1.741000,-0.01492569
1.742000,-0.01429179
1.743000,-0.01436441
1.744000,-0.01442332
1.745000,-0.01405656
1.746000,-0.01395217
1.747000,-0.01351259
1.748000,-0.01394329
1.749000,-0.01347010
1.750000,-0.01338706
1.751000,-0.01273141
1.752000,-0.01325541
1.753000,-0.01256226
1.754000,-0.01311687
1.755000,-0.01244245
1.756000,-0.01241293
1.757000,-0.01213471
1.758000,-0.01225491
1.759000,-0.01241671
1.760000,-0.01216488
1.761000,-0.01129991
1.762000,-0.01142392
1.763000,-0.01154223
1.764000,-0.01094997
1.765000,-0.01120973
1.766000,-0.01105649
1.767000,-0.01102310
1.768000,-0.01027338
1.769000,-0.00992481
1.770000,-0.01050391
1.771000,-0.01003792
1.772000,-0.00971293
1.773000,-0.00927543
1.774000,-0.01025051
1.775000,-0.00946229
1.776000,-0.00918259
1.777000,-0.00956001
1.778000,-0.00893411
1.779000,-0.00883255
1.780000,-0.00854664
1.781000,-0.00871853
1.782000,-0.00831371
1.783000,-0.00841451
1.784000,-0.00795658
1.785000,-0.00791322
1.786000,-0.00789154
1.787000,-0.00799559
1.788000,-0.00707392
1.789000,-0.00705271
1.790000,-0.00695389
1.791000,-0.00718370
1.792000,-0.00694876
1.793000,-0.00628706
1.794000,-0.00636175
1.795000,-0.00660390
1.796000,-0.00622230
1.797000,-0.00604132
1.798000,-0.00596928
1.799000,-0.00599775
1.800000,-0.00529051
1.801000,-0.00529910
1.802000,-0.00533781
1.803000,-0.00552376
1.804000,-0.00511822
1.805000,-0.00481514
1.806000,-0.00443863
1.807000,-0.00458952
1.808000,-0.00406134
1.809000,-0.00414461
1.810000,-0.00420697
1.811000,-0.00456011
1.812000,-0.00399652
1.813000,-0.00391646
1.814000,-0.00342247
1.815000,-0.00314214
1.816000,-0.00271835
1.817000,-0.00290956
1.818000,-0.00303646
1.819000,-0.00199915
1.820000,-0.00234973
1.821000,-0.00233373
1.822000,-0.00217364
1.823000,-0.00228620
1.824000,-0.00162926
1.825000,-0.00153478
1.826000,-0.00107094
1.827000,-0.00103242
1.828000,-0.00093060
1.829000,-0.00067283
1.830000,-0.00089814
1.831000,-0.00077761
1.832000,-0.00051864
1.833000,-0.00065725
1.834000,-0.00022095
1.835000,-0.00010696
1.836000,0.00030328
1.837000,0.00029308
1.838000,-0.00001967
1.839000,0.00062577
1.840000,0.00113294
1.841000,0.00048080
1.842000,0.00091059
1.843000,0.00126547
1.844000,0.00109046
1.845000,0.00144553
1.846000,0.00175767
1.847000,0.00157467
1.848000,0.00213895
1.849000,0.00232858
1.850000,0.00207006
1.851000,0.00239410
1.852000,0.00265755
1.853000,0.00234386
1.854000,0.00249697
1.855000,0.00254908
1.856000,0.00232978
1.857000,0.00263439
1.858000,0.00248518
1.859000,0.00214140
1.860000,0.00252001
1.861000,0.00260592
1.862000,0.00259118
1.863000,0.00222923
1.864000,0.00250541
1.865000,0.00273391
1.866000,0.00244872
1.867000,0.00268744
1.868000,0.00271676
1.869000,0.00238275
1.870000,0.00255725
1.871000,0.00231970
1.872000,0.00265959
1.873000,0.00237006
1.874000,0.00225546
1.875000,0.00238670
1.876000,0.00237512
1.877000,0.00248895
1.878000,0.00250991
1.879000,0.00210253
1.880000,0.00223101
1.881000,0.00248402
1.882000,0.00251450
1.883000,0.00241590
1.884000,0.00305317
1.885000,0.00267483
1.886000,0.00237641
1.887000,0.00257795
1.888000,0.00273069
1.889000,0.00248791
1.890000,0.00196051
1.891000,0.00242159
1.892000,0.00241032
1.893000,0.00293119
1.894000,0.00193891
1.895000,0.00278529
1.896000,0.00236002
1.897000,0.00263222
1.898000,0.00232669
1.899000,0.00244389
1.900000,0.00268326
1.901000,0.00242173
1.902000,0.00266447
1.903000,0.00238094
1.904000,0.00229893
1.905000,0.00234689
1.906000,0.00227604
1.907000,0.00237194
1.908000,0.00274273
1.909000,0.00210986
1.910000,0.00198746
1.911000,0.00239817
1.912000,0.00282416
1.913000,0.00266489
1.914000,0.00273410
1.915000,0.00271627
1.916000,0.00222155
1.917000,0.00243370
1.918000,0.00173907
1.919000,0.00225211
1.920000,0.00255651
1.921000,0.00201561
1.922000,0.00188984
1.923000,0.00208048
1.924000,0.00246025
1.925000,0.00269783
1.926000,0.00305309
1.927000,0.00276451
1.928000,0.00202826
1.929000,0.00182750
1.930000,0.00244557
1.931000,0.00267343
1.932000,0.00200449
1.933000,0.00227889
1.934000,0.00229759
1.935000,0.00241915
1.936000,0.00236625
1.937000,0.00254085
1.938000,0.00267673
1.939000,0.00243077
1.940000,0.00260091
1.941000,0.00291209
1.942000,0.00215871
1.943000,0.00215268
1.944000,0.00254236
1.945000,0.00287857
1.946000,0.00245766
1.947000,0.00268958
1.948000,0.00233969
1.949000,0.00264614
1.950000,0.00226090
1.951000,0.00258666
1.952000,0.00251732
1.953000,0.00251761
1.954000,0.00276366
1.955000,0.00268699
1.956000,0.00227089
1.957000,0.00264249
1.958000,0.00199695
1.959000,0.00266960
1.960000,0.00311036
1.961000,0.00255621
1.962000,0.00255117
1.963000,0.00244069
1.964000,0.00263353
1.965000,0.00231341
1.966000,0.00259466
1.967000,0.00235964
1.968000,0.00232208
1.969000,0.00245976
1.970000,0.00241423
1.971000,0.00199573
1.972000,0.00294919
1.973000,0.00246539
1.974000,0.00200670
1.975000,0.00270024
1.976000,0.00242385
1.977000,0.00248219
1.978000,0.00260792
1.979000,0.00220742
1.980000,0.00169530
1.981000,0.00240631
1.982000,0.00249183
1.983000,0.00268200
1.984000,0.00224210
1.985000,0.00236464
1.986000,0.00253116
1.987000,0.00235225
1.988000,0.00236897
1.989000,0.00249506
1.990000,0.00218232
1.991000,0.00282734
1.992000,0.00220069
1.993000,0.00244024
1.994000,0.00234878
1.995000,0.00225409
1.996000,0.00256480
1.997000,0.00268372
1.998000,0.00279483
1.999000,0.00257628
2.000000,0.00231862
2.001000,0.00264627
2.002000,0.00206935
2.003000,0.00244258
2.004000,0.00256076
2.005000,0.00257097
2.006000,0.00214161
2.007000,0.00205473
2.008000,0.00284416
2.009000,0.00230047
2.010000,0.00201614
2.011000,0.00211767
2.012000,0.00243047
2.013000,0.00272168
2.014000,0.00242555
2.015000,0.00272593
2.016000,0.00248197
2.017000,0.00254292
2.018000,0.00267068
2.019000,0.00233018
2.020000,0.00249786
2.021000,0.00232649
2.022000,0.00226384
2.023000,0.00258685
2.024000,0.00221713
2.025000,0.00244210
2.026000,0.00222395
2.027000,0.00239907
2.028000,0.00228911
2.029000,0.00269410
2.030000,0.00243992
2.031000,0.00243885
2.032000,0.00283108
2.033000,0.00169447
2.034000,0.00213813
2.035000,0.00173109
2.036000,0.00241358
2.037000,0.00252428
2.038000,0.00257503
2.039000,0.00248064
2.040000,0.00219500
2.041000,0.00285075
2.042000,0.00248827
2.043000,0.00234633
2.044000,0.00213078
2.045000,0.00251574
2.046000,0.00228738
2.047000,0.00229729
2.048000,0.00246110
2.049000,0.00246346
2.050000,0.00220341
2.051000,0.00272165
2.052000,0.00215747
2.053000,0.00212847
2.054000,0.00248437
2.055000,0.00243895
2.056000,0.00242431
2.057000,0.00230365
2.058000,0.00241690
2.059000,0.00226531
2.060000,0.00199371
2.061000,0.00258955
2.062000,0.00215225
2.063000,0.00234819
2.064000,0.00258805
2.065000,0.00241119
2.066000,0.00309060
2.067000,0.00205505
2.068000,0.00221770
2.069000,0.00242670
2.070000,0.00274361
2.071000,0.00234217
2.072000,0.00204628
2.073000,0.00268986
2.074000,0.00217345
2.075000,0.00235414
2.076000,0.00262394
2.077000,0.00223604
2.078000,0.00229030
2.079000,0.00252502
2.080000,0.00235201
2.081000,0.00247443
2.082000,0.00216601
2.083000,0.00237273
2.084000,0.00212937
2.085000,0.00201277
2.086000,0.00284094
2.087000,0.00251544
2.088000,0.00263089
2.089000,0.00215965
2.090000,0.00239434
2.091000,0.00235005
2.092000,0.00204614
2.093000,0.00253788
2.094000,0.00222075
2.095000,0.00235050
2.096000,0.00202188
2.097000,0.00264936
2.098000,0.00259090
2.099000,0.00249918
2.100000,0.00217375
2.101000,0.00242698
2.102000,0.00302782
2.103000,0.00281379
2.104000,0.00311034
2.105000,0.00323941
2.106000,0.00308518
2.107000,0.00390648
2.108000,0.00319003
2.109000,0.00390255
2.110000,0.00398520
2.111000,0.00376314
2.112000,0.00441110
2.113000,0.00461859
2.114000,0.00466189
2.115000,0.00460243
2.116000,0.00508221
2.117000,0.00540872
2.118000,0.00534560
2.119000,0.00588153
2.120000,0.00582553
2.121000,0.00596328
2.122000,0.00627861
2.123000,0.00592573
2.124000,0.00612076
2.125000,0.00653989
2.126000,0.00670071
2.127000,0.00710801
2.128000,0.00717686
2.129000,0.00709411
2.130000,0.00726466
2.131000,0.00730089
2.132000,0.00743822
2.133000,0.00757611
2.134000,0.00807458
2.135000,0.00789030
2.136000,0.00807866
2.137000,0.00836647
2.138000,0.00835774
2.139000,0.00858789
2.140000,0.00825852
2.141000,0.00905676
2.142000,0.00904597
2.143000,0.00932929
2.144000,0.00953239
2.145000,0.00913543
2.146000,0.01035915
2.147000,0.00995813
2.148000,0.01012304
2.149000,0.00979221
2.150000,0.01055399
2.151000,0.01066132
2.152000,0.01062795
2.153000,0.01093936
2.154000,0.01135748
2.155000,0.01111222
2.156000,0.01112871
2.157000,0.01184588
2.158000,0.01173741
2.159000,0.01178425
2.160000,0.01256092
2.161000,0.01218229
2.162000,0.01225537
2.163000,0.01252131
2.164000,0.01251008
2.165000,0.01281942
2.166000,0.01295837
2.167000,0.01291195
2.168000,0.01316577
2.169000,0.01346260
2.170000,0.01363505
2.171000,0.01383917
2.172000,0.01404376
2.173000,0.01406358
2.174000,0.01428418
2.175000,0.01421324
2.176000,0.01439735
2.177000,0.01487408
2.178000,0.01427336
2.179000,0.01501215
2.180000,0.01586206
2.181000,0.01476071
2.182000,0.01575014
2.183000,0.01508702
2.184000,0.01576743
2.185000,0.01623329
2.186000,0.01634923
2.187000,0.01590092
2.188000,0.01595262
2.189000,0.01606813
2.190000,0.01675648
2.191000,0.01662919
2.192000,0.01687787
2.193000,0.01709044
2.194000,0.01727765
2.195000,0.01745801
2.196000,0.01750402
2.197000,0.01722045
2.198000,0.01813440
2.199000,0.01723233
2.200000,0.01837610
2.201000,0.01806440
2.202000,0.01831351
2.203000,0.01837983
2.204000,0.01856532
2.205000,0.01879938
2.206000,0.01888168
2.207000,0.01882379
2.208000,0.01945699
2.209000,0.01924583
2.210000,0.01987243
2.211000,0.01964413
2.212000,0.01965133
2.213000,0.02008217
2.214000,0.02033987
2.215000,0.02003153
2.216000,0.02033598
2.217000,0.02090778
2.218000,0.02044519
2.219000,0.02062588
2.220000,0.02102331
2.221000,0.02082095
2.222000,0.02065121
2.223000,0.02099278
2.224000,0.02164542
2.225000,0.02185735
2.226000,0.02198326
2.227000,0.02207407
2.228000,0.02180912
2.229000,0.02242735
2.230000,0.02268635
2.231000,0.02236395
2.232000,0.02291373
2.233000,0.02272579
2.234000,0.02300425
2.235000,0.02318743
2.236000,0.02286257
2.237000,0.02373864
2.238000,0.02329614
2.239000,0.02362234
2.240000,0.02366135
2.241000,0.02403619
2.242000,0.02416617
2.243000,0.02419965
2.244000,0.02468367
2.245000,0.02453637
2.246000,0.02450107
2.247000,0.02401575
2.248000,0.02479972
2.249000,0.02493174
2.250000,0.02492031
2.251000,0.02505636
2.252000,0.02555287
2.253000,0.02579849
2.254000,0.02614329
2.255000,0.02608720
2.256000,0.02575631
2.257000,0.02612853
2.258000,0.02585451
2.259000,0.02650856
2.260000,0.02654547
2.261000,0.02643317
2.262000,0.02668890
2.263000,0.02678170
2.264000,0.02681384
2.265000,0.02743147
2.266000,0.02800549
2.267000,0.02756269
2.268000,0.02774844
2.269000,0.02765077
2.270000,0.02764970
2.271000,0.02841197
2.272000,0.02789727
2.273000,0.02821295
2.274000,0.02820895
2.275000,0.02851083
2.276000,0.02847483
2.277000,0.02875903
2.278000,0.02841725
2.279000,0.02883141
2.280000,0.02932161
2.281000,0.02884260
2.282000,0.02905565
2.283000,0.02968628
2.284000,0.02956543
2.285000,0.02985179
2.286000,0.02914503
2.287000,0.02986019
2.288000,0.02962385
2.289000,0.02971338
2.290000,0.03028233
2.291000,0.03059330
2.292000,0.03004013
2.293000,0.03025417
2.294000,0.03050143
2.295000,0.03073180
2.296000,0.03054597
2.297000,0.03155977
2.298000,0.03125579
2.299000,0.03113255
2.300000,0.03120647
2.301000,0.03203190
2.302000,0.03212381
2.303000,0.03155221
2.304000,0.03187369
2.305000,0.03221376
2.306000,0.03171203
2.307000,0.03197221
2.308000,0.03256817
2.309000,0.03216502
2.310000,0.03233978
2.311000,0.03221873
2.312000,0.03247401
2.313000,0.03294454
2.314000,0.03267302
2.315000,0.03265845
2.316000,0.03293460
2.317000,0.03364295
2.318000,0.03334777
2.319000,0.03326724
2.320000,0.03355094
2.321000,0.03372759
2.322000,0.03375024
2.323000,0.03336859
2.324000,0.03400013
2.325000,0.03397328
2.326000,0.03434038
2.327000,0.03388929
2.328000,0.03459343
2.329000,0.03430515
2.330000,0.03409983
2.331000,0.03496285
2.332000,0.03459699
2.333000,0.03491871
2.334000,0.03488153
2.335000,0.03529426
2.336000,0.03539383
2.337000,0.03549245
2.338000,0.03548716
2.339000,0.03499582
2.340000,0.03507346
2.341000,0.03564126
2.342000,0.03544427
2.343000,0.03589472
2.344000,0.03591168
2.345000,0.03560572
2.346000,0.03579225
2.347000,0.03585866
2.348000,0.03601124
2.349000,0.03627266
2.350000,0.03658596
2.351000,0.03684075
2.352000,0.03634700
2.353000,0.03653753
2.354000,0.03715886
2.355000,0.03707937
2.356000,0.03699914
2.357000,0.03643395
2.358000,0.03685711
2.359000,0.03723589
2.360000,0.03713122
2.361000,0.03786583
2.362000,0.03746967
2.363000,0.03760088
2.364000,0.03733403
2.365000,0.03742945
2.366000,0.03760562
2.367000,0.03769622
2.368000,0.03787504
2.369000,0.03810776
2.370000,0.03815208
2.371000,0.03842327
2.372000,0.03790655
2.373000,0.03837829
2.374000,0.03846221
2.375000,0.03887866
2.376000,0.03849800
2.377000,0.03871035
2.378000,0.03849622
2.379000,0.03888298
2.380000,0.03894972
2.381000,0.03876330
2.382000,0.03888317
2.383000,0.03905749
2.384000,0.03928306
2.385000,0.03891657
2.386000,0.03950024
2.387000,0.03926210
2.388000,0.03989454
2.389000,0.03985191
2.390000,0.03944823
2.391000,0.03945908
2.392000,0.04030488
2.393000,0.03990884
2.394000,0.03995840
2.395000,0.03977266
2.396000,0.03991094
2.397000,0.04021081
2.398000,0.04022586
2.399000,0.03992345
2.400000,0.04050856
2.401000,0.04033351
2.402000,0.04007591
2.403000,0.04062771
2.404000,0.04039140
2.405000,0.04069245
2.406000,0.04041295
2.407000,0.04070204
2.408000,0.04025751
2.409000,0.04081840
2.410000,0.04039614
2.411000,0.04087663
2.412000,0.04024978
2.413000,0.04092802
2.414000,0.04118025
2.415000,0.04117313
2.416000,0.04140507
2.417000,0.04088377
2.418000,0.04160176
2.419000,0.04166178
2.420000,0.04100324
2.421000,0.04115487
2.422000,0.04126015
2.423000,0.04144666
2.424000,0.04154689
2.425000,0.04092400
2.426000,0.04174297
2.427000,0.04157452
2.428000,0.04142700
2.429000,0.04196814
2.430000,0.04168534
2.431000,0.04210232
2.432000,0.04199275
2.433000,0.04181956
2.434000,0.04223754
2.435000,0.04218593
2.436000,0.04189536
2.437000,0.04165581
2.438000,0.04196355
2.439000,0.04229542
2.440000,0.04211757
2.441000,0.04265959
2.442000,0.04231713
2.443000,0.04233640
2.444000,0.04242438
2.445000,0.04213473
2.446000,0.04236062
2.447000,0.04225824
2.448000,0.04186585
2.449000,0.04204175
2.450000,0.04270767
2.451000,0.04244083
2.452000,0.04255234
2.453000,0.04224037
2.454000,0.04249376
2.455000,0.04286805
2.456000,0.04272294
2.457000,0.04259505
2.458000,0.04313820
2.459000,0.04276339
2.460000,0.04271580
2.461000,0.04311737
2.462000,0.04241577
2.463000,0.04301555
2.464000,0.04261861
2.465000,0.04272321
2.466000,0.04277118
2.467000,0.04299718
2.468000,0.04301215
2.469000,0.04308139
2.470000,0.04307667
2.471000,0.04339596
2.472000,0.04348661
